Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin
1,59,3,1,12,5,19,1,1,0,0,0.684372831701488,7.6,0.8004288306119082,221,44,3913,2948,22.1,1960.7
1,19,2,1,8,9,7,2,1,1,0,0.3889445686531493,6.6,0.5856836549562922,149,47,-2675,-1325,14.9,1577.5
0,12,2,1,4,8,4,2,1,1,0,0.32904170842648994,6.6,0.49719610753752275,185,45,-1430,147,18.5,1499.8
0,20,1,1,8,8,10,2,1,1,0,0.476139079485005,6.8,0.6442355269668482,207,48,226,221,20.7,1690.6
1,16,3,1,9,3,8,2,1,1,1,0.6177627014108397,7.0,0.6830776843146956,209,49,4324,1705,20.9,1874.3
0,17,3,0,8,8,11,0,0,0,0,0.4551692236527639,7.0,0.6427511133102425,198,40,-355,279,19.8,1663.4
0,52,19,0,3,8,4,0,0,0,0,0.22403823914887055,6.2,0.3574138215404915,177,35,-4529,-4665,17.7,1363.6
0,11,3,1,3,10,1,1,1,0,0,0.2323645054352016,6.4,0.4412831931387101,167,50,-4663,-3624,16.7,1374.4
0,14,3,1,4,4,9,1,1,0,0,0.39264513144707436,6.8,0.6105063499917532,230,46,-211,-1817,23.0,1582.3
1,32,7,1,7,6,6,1,1,0,0,0.43373679747128213,7.2,0.7647204354280058,219,47,38,1241,21.9,1635.6
0,19,2,0,11,9,14,1,0,1,1,0.699329272993601,6.6,0.5853537852548244,195,55,3315,904,19.5,1980.1
0,16,4,1,11,9,12,0,0,0,0,0.575900084804564,7.0,0.636401121556985,202,39,1211,-757,20.2,1820.0
0,55,0,0,4,3,2,0,0,0,0,0.35502274304217096,6.8,0.7050964868876793,230,40,-188,270,23.0,1533.5
1,15,2,1,6,4,4,0,0,0,0,0.4673502428494333,7.2,0.7259607455055254,238,52,1852,2113,23.8,1679.2
0,14,3,1,12,8,13,1,1,0,1,0.7213013645825302,7.0,0.6801088570014843,232,44,3059,1408,23.2,2008.6
0,17,3,0,1,4,1,0,0,0,0,0.24115334207077332,6.4,0.49117598548573305,232,45,-2552,-2268,23.2,1385.8
0,50,5,1,5,7,9,0,0,0,0,0.42093901780895837,7.0,0.6108362196932212,222,53,-1566,-1852,22.2,1619.0
0,11,4,1,7,10,5,0,0,0,0,0.41492560326883055,7.0,0.6644400461817582,202,42,-2967,-758,20.2,1611.2
1,20,10,0,9,11,10,1,0,1,0,0.5063603423020585,6.8,0.5812304139864753,198,40,-98,-169,19.8,1729.8
0,12,2,0,2,4,3,0,0,0,0,0.29781820985274854,6.6,0.6412666996536368,240,38,-1972,-1177,24.0,1459.3
1,14,2,1,10,8,17,1,1,0,0,0.5391257420399352,6.8,0.6444829292429489,201,54,557,-1383,20.1,1772.3
0,19,4,1,8,3,11,1,0,1,0,0.4498496646364968,6.8,0.6035790862609268,204,45,1217,309,20.4,1656.5
1,13,4,0,4,5,7,0,0,0,0,0.42949656926990987,7.2,0.7518555170707569,254,62,-27,394,25.4,1630.1
1,15,4,1,6,5,5,1,0,1,0,0.4601033073779971,7.2,0.814283358073561,238,59,865,2685,23.8,1669.8
0,13,0,0,1,4,1,0,0,0,0,0.3197903014416775,7.0,0.685799109351806,235,60,-1653,-1289,23.5,1487.8
0,17,3,0,5,3,3,1,1,0,0,0.44437591550381617,7.0,0.7464126669965364,255,66,1932,2097,25.5,1649.4
0,14,1,1,5,9,4,0,0,0,0,0.36489091049263733,7.0,0.5696025070097311,206,60,-3386,-2729,20.6,1546.3
0,16,1,0,6,15,9,0,0,0,0,0.36273224886284783,6.6,0.47154873824839194,161,40,-5097,-3482,16.1,1543.5
0,53,2,1,5,1,8,2,1,1,0,0.4190116413537893,6.8,0.6708725053603827,215,67,1321,1735,21.5,1616.5
0,14,1,1,6,6,9,1,1,0,0,0.4556317940020044,7.2,0.6474517565561603,233,50,-276,-1424,23.3,1664.0
0,13,0,1,6,4,6,1,0,1,0,0.4388250713129288,7.0,0.6110011545439552,212,53,-19,-1122,21.2,1642.2
1,16,4,1,8,4,7,0,0,0,0,0.549919050188883,7.2,0.7412172191984167,256,33,2590,1850,25.6,1786.3
0,16,6,1,8,6,8,0,0,0,0,0.4810731632102382,6.8,0.5857661223816591,226,45,510,-601,22.6,1697.0
0,21,6,0,4,2,7,0,0,0,0,0.3188651607431964,6.8,0.6079498598053769,191,51,103,412,19.1,1486.6
1,12,2,1,9,10,10,0,0,0,0,0.5420553542517924,7.0,0.6678212106218043,229,48,-237,-500,22.9,1776.1
1,13,3,0,7,4,5,0,0,0,0,0.45640274458407226,7.0,0.7220847765132773,233,48,-612,549,23.3,1665.0
0,18,4,1,8,1,6,1,0,1,0,0.6072777734947189,7.4,0.8353950189675078,264,53,4488,3191,26.4,1860.7
0,18,2,0,8,5,6,0,0,0,0,0.4245624855446767,6.8,0.6376381329374897,209,48,335,675,20.9,1623.7
0,19,1,0,2,3,2,1,1,0,0,0.2731477912265824,6.8,0.582714827643081,220,40,-814,-418,22.0,1427.3
1,15,4,1,6,5,7,1,1,0,0,0.3990440212782361,7.0,0.6269173676397822,232,39,-39,464,23.2,1590.6
1,20,5,1,4,5,3,0,0,0,0,0.4126898465808341,6.8,0.6737588652482268,264,53,80,-609,26.4,1608.3
0,14,4,0,2,8,2,2,1,1,0,0.3318171305219336,7.0,0.5837044367474847,204,77,-1975,-888,20.4,1503.4
0,13,4,1,5,3,7,0,0,0,0,0.4571736951661399,7.2,0.7314035955797459,257,52,1723,970,25.7,1666.0
0,18,0,1,5,9,2,1,1,0,0,0.24786061213476207,5.8,0.346693056242784,155,56,-5763,-4731,15.5,1394.5
0,16,11,0,3,13,6,0,0,0,0,0.3285020430190425,6.6,0.5921985815602836,207,53,-6050,-4081,20.7,1499.1
0,38,3,1,3,3,6,1,1,0,0,0.4566340297586925,7.0,0.6934685799109351,261,60,1152,-29,26.1,1665.3
1,17,3,1,7,2,9,1,0,1,0,0.5263279623776117,7.0,0.6675738083457033,209,64,3822,2980,20.9,1755.7
0,14,2,0,4,8,4,1,1,0,0,0.28594557088890593,6.6,0.5030512947385782,196,41,-2975,-2024,19.6,1443.9
1,41,1,1,12,5,18,1,1,0,0,0.6041939711664482,7.0,0.6661718621144647,227,40,1526,472,22.7,1856.7
1,17,3,1,9,1,9,1,1,0,0,0.48947652455477597,7.0,0.648523833085931,229,44,3916,2599,22.9,1707.9
1,13,1,1,6,1,2,2,1,1,3,0.7956980957520624,7.4,0.8780306778822365,276,70,8776,8348,27.6,2105.1
0,14,2,0,8,10,4,0,0,0,0,0.3468506668722534,6.4,0.49257793171697173,213,4,-4493,-3830,21.3,1522.9
1,14,3,1,5,4,3,1,1,0,0,0.4440675352709892,7.0,0.685551707075705,214,55,1018,-1023,21.4,1649.0
1,14,2,1,8,9,7,0,0,0,0,0.4870094826921595,7.0,0.6187530925284511,200,47,-97,165,20.0,1704.7
0,43,0,0,4,6,4,0,0,0,0,0.31716906946264756,7.0,0.5765297707405576,187,51,-933,-636,18.7,1484.4
0,17,2,0,8,10,10,0,0,0,0,0.43574126898465815,7.2,0.6590796635329045,206,37,-4322,-1588,20.6,1638.2
1,24,2,0,7,4,11,0,0,0,0,0.569192814740575,7.2,0.7495464291604815,231,49,1350,524,23.1,1811.3
0,33,1,0,1,9,0,0,0,0,0,0.24693547143628092,6.6,0.5348012535048655,194,51,-5490,-2476,19.4,1393.3
0,19,2,0,8,8,9,1,1,0,0,0.43342841723845493,6.8,0.6309582714827643,214,36,-730,58,21.4,1635.2
1,12,2,1,2,2,0,0,0,0,0,0.3367512142471668,7.0,0.7527626587497939,239,64,-631,337,23.9,1509.8
0,35,3,1,5,4,4,1,0,1,0,0.43589545910107164,7.4,0.7290120402441035,244,50,-183,254,24.4,1638.4
0,18,3,1,7,11,9,1,0,1,0,0.49356256263973475,6.6,0.5507999340260598,198,56,-2250,-1591,19.8,1713.2
0,19,7,1,5,3,6,1,1,0,0,0.4152339835016575,6.8,0.6587497938314365,249,60,493,-699,24.9,1611.6
0,18,5,1,7,7,11,0,0,0,0,0.4988821216560019,7.0,0.723486722744516,230,49,-211,-626,23.0,1720.1
1,18,0,0,3,6,4,0,0,0,0,0.3464651915812197,7.0,0.7116938809170378,228,49,-1611,97,22.8,1522.4
0,16,2,0,6,8,3,0,0,0,0,0.3549456479839642,6.4,0.5009071416790368,203,44,-1343,-768,20.3,1533.4
1,18,3,1,12,3,17,2,1,1,1,0.7929997687148255,7.4,0.8284677552366814,272,59,5512,3244,27.2,2101.6
0,15,4,0,7,13,9,0,0,0,0,0.3917970858067997,6.8,0.6224641266699654,186,47,-3590,-1683,18.6,1581.2
1,19,3,1,5,5,10,1,0,1,0,0.3636573895613292,6.2,0.4612403100775194,194,44,-406,-1748,19.4,1544.7
0,15,0,1,5,11,6,0,0,0,0,0.3917970858067997,6.6,0.5130298532079828,209,56,-2150,-1215,20.9,1581.2
0,17,1,0,1,5,1,1,1,0,0,0.2753064528563719,6.8,0.5738083457034472,214,45,-679,-1331,21.4,1430.1
1,12,1,0,2,10,1,1,0,1,0,0.3098450389330044,6.6,0.5270493155203694,204,51,-3114,-2569,20.4,1474.9
1,39,1,0,7,6,6,0,0,0,0,0.5300285251715365,7.4,0.813623618670625,254,64,1564,668,25.4,1760.5
0,53,5,0,5,9,5,1,1,0,0,0.3704417546835247,6.8,0.6024245423057891,207,53,-4205,-1540,20.7,1553.5
1,46,3,1,11,1,13,0,0,0,0,0.6191504124585615,7.2,0.7652977074055748,230,62,4172,1918,23.0,1876.1
1,15,0,1,8,12,5,1,1,0,0,0.4722072315164597,6.4,0.5560778492495465,216,44,-2672,-2811,21.6,1685.5
1,11,1,1,18,10,15,1,1,0,0,0.8189037082722997,7.6,0.880174830941778,224,59,4287,3938,22.4,2135.2
0,15,3,1,5,1,7,1,1,0,0,0.40552000616760464,7.2,0.7103744021111661,221,54,811,881,22.1,1599.0
1,12,1,1,5,4,3,1,1,0,0,0.33035232441600504,6.4,0.5542635658914729,184,47,-585,-809,18.4,1501.5
0,14,2,0,5,6,3,1,0,1,0,0.3625009636882276,6.6,0.5314200890648194,223,24,-1042,-2030,22.3,1543.2
0,13,7,0,4,3,4,0,0,0,0,0.3603423020584381,7.0,0.6710374402111167,236,51,163,1490,23.6,1540.4
0,41,3,1,5,1,5,1,1,0,0,0.42356024978798856,7.2,0.6847270328220353,233,52,1697,1110,23.3,1622.4
0,12,2,1,10,7,15,1,1,0,0,0.5170765553927993,7.0,0.5812304139864753,177,57,1059,180,17.7,1743.7
0,16,4,1,6,6,5,1,0,1,0,0.5437514455323414,7.6,0.7649678377041068,236,72,1498,149,23.6,1778.3
1,15,2,0,8,8,5,0,0,0,0,0.5310307609282244,7.2,0.7360217714002969,227,41,457,692,22.7,1761.8
1,16,5,0,9,2,16,1,1,0,0,0.6363426104386708,7.4,0.8234372422892956,254,54,4620,2871,25.4,1898.4
1,11,2,1,11,10,8,1,1,0,0,0.5684989592167141,6.8,0.6025070097311561,205,40,1117,-637,20.5,1810.4
1,18,3,1,5,6,2,0,0,0,0,0.5026597795081335,7.0,0.772224971136401,251,68,929,1352,25.1,1725.0
0,15,11,0,5,4,7,2,1,1,0,0.4234060596715751,7.0,0.718786079498598,243,56,459,1309,24.3,1622.2
0,27,4,0,3,8,2,0,0,0,0,0.3429959139619151,7.0,0.6511627906976744,238,47,-2537,-1603,23.8,1517.9
0,14,1,1,3,13,2,0,0,0,0,0.2440829542826305,5.6,0.2685139369948869,197,20,-4882,-4505,19.7,1389.6
0,15,4,0,8,8,11,0,0,0,0,0.5536196129828078,6.8,0.6500907141679036,218,40,1014,688,21.8,1791.1
1,14,3,0,11,5,10,0,0,0,0,0.6053503970395498,7.0,0.7191159492000659,217,39,3039,2255,21.7,1858.2
1,111,4,1,13,10,18,2,1,1,0,0.6452085421324493,6.8,0.6221342569684974,207,30,650,511,20.7,1909.9
1,41,1,1,6,9,8,1,0,1,0,0.39696245470665337,6.8,0.582632360217714,187,48,-905,-709,18.7,1587.9
1,17,0,0,9,7,4,0,0,0,0,0.5106776655616375,6.8,0.652729671779647,239,32,966,969,23.9,1735.4
0,25,1,1,6,8,9,1,0,1,1,0.4648832009868168,6.6,0.5374402111166089,186,40,-429,-1821,18.6,1676.0
1,38,1,1,7,5,8,2,1,1,0,0.4709737105851516,6.6,0.5861784595084941,209,53,1211,355,20.9,1683.9
0,11,2,1,6,5,6,1,1,0,0,0.4206306375761314,7.0,0.6905822200230908,225,43,53,-114,22.5,1618.6
0,34,1,1,9,5,10,1,1,0,0,0.4768329350088659,7.0,0.6424212436087745,198,55,649,-103,19.8,1691.5
0,20,1,0,9,11,7,0,0,0,1,0.5567034153110785,6.2,0.5149266039914234,207,30,-135,-1288,20.7,1795.1
1,33,3,1,8,7,7,1,1,0,0,0.5390486469817285,7.2,0.6974270163285502,224,43,1137,-609,22.4,1772.2
1,19,2,1,9,1,9,1,1,0,0,0.5898542903399892,7.0,0.7507009731156192,249,56,3951,2490,24.9,1838.1
0,13,2,0,5,6,5,0,0,0,0,0.41276694163904104,6.8,0.5953323437242289,219,46,-859,-2114,21.9,1608.4
0,19,5,0,2,6,0,0,0,0,0,0.33335903168606895,7.2,0.6816757380834569,239,60,-962,612,23.9,1505.4
1,53,3,1,12,5,17,0,0,0,0,0.5479916737337137,6.8,0.5870856011875308,194,42,2554,1453,19.4,1783.8
0,16,4,1,8,7,8,0,0,0,0,0.5153804641122505,6.8,0.6767276925614382,239,48,1158,-618,23.9,1741.5
0,19,6,0,3,6,3,1,1,0,0,0.3311232749980727,6.6,0.6131453076034966,234,44,-2963,-1630,23.4,1502.5
0,18,0,0,4,7,4,0,0,0,0,0.3571043096137537,6.2,0.47253834735279565,206,48,-1894,-2184,20.6,1536.2
0,10,3,0,4,7,1,0,0,0,0,0.3321255107547606,6.8,0.5817252185386771,230,52,-1535,-716,23.0,1503.8
1,14,2,0,8,4,11,0,0,0,0,0.5393570272145555,7.2,0.6759030183077684,218,50,1654,1097,21.8,1772.6
0,11,1,0,3,6,3,2,1,1,0,0.3820060134145401,7.0,0.701880257298367,232,58,-516,266,23.2,1568.5
1,13,5,1,6,4,7,1,0,1,0,0.5242463958060289,7.2,0.8079333663203033,221,68,2577,2592,22.1,1753.0
0,15,1,1,6,6,10,0,0,0,0,0.42633567188343224,6.8,0.6117433613722579,205,59,-402,-520,20.5,1626.0
0,17,5,0,5,10,5,0,0,0,0,0.380695397425025,6.8,0.5305129473857827,183,60,-4404,-3165,18.3,1566.8
0,35,1,0,7,10,7,1,0,1,0,0.44568653149333126,7.2,0.706663367969652,209,43,-2922,-1424,20.9,1651.1
1,16,6,1,8,11,13,1,1,0,0,0.48068768791920446,6.8,0.5877453405904668,200,44,-659,-701,20.0,1696.5
0,14,4,1,11,6,17,0,0,0,0,0.5768252255030454,7.0,0.6752432789048325,201,47,1924,1938,20.1,1821.2
0,58,3,0,4,7,2,0,0,0,0,0.3324338909875878,7.0,0.6392050140194622,207,55,-2075,-738,20.7,1504.2
0,16,0,1,4,6,2,0,0,0,0,0.3801557320175778,6.8,0.6298037275276266,235,38,-1055,-1236,23.5,1566.1
1,16,2,1,10,3,11,1,0,1,0,0.5594017423483154,7.0,0.7222497113640113,218,50,3239,2494,21.8,1798.6
0,14,4,0,0,5,0,1,0,1,0,0.2348315472978183,6.8,0.541481114959591,218,60,-2765,-2677,21.8,1377.6
0,17,4,0,7,8,6,0,0,0,0,0.35463726775113724,6.2,0.4055747979548078,186,24,-1183,-1425,18.6,1533.0
0,13,1,1,4,4,0,0,0,0,0,0.3081489476524556,7.0,0.6290615206993236,197,52,-1012,-1528,19.7,1472.7
1,14,2,1,7,4,8,1,1,0,0,0.5335748978490479,6.8,0.6890978063664851,229,60,3245,307,22.9,1765.1
0,18,4,1,5,3,10,0,0,0,0,0.3674350474134608,6.6,0.5406564407059212,184,47,-157,-269,18.4,1549.6
1,42,2,1,9,6,10,1,1,0,0,0.590933621154884,7.4,0.755731486063005,242,45,2862,1862,24.2,1839.5
1,14,3,1,7,4,8,1,1,0,0,0.47305527715673434,6.8,0.5870856011875308,220,27,789,-1212,22.0,1686.6
0,13,2,0,7,7,12,0,0,0,0,0.44090663788451157,7.0,0.6591621309582715,211,39,-986,-484,21.1,1644.9
1,17,1,0,5,8,4,1,1,0,0,0.41723845501503354,7.0,0.7280224311396998,218,58,-812,-202,21.8,1614.2
0,15,4,1,4,7,2,0,0,0,0,0.33682830930537355,6.6,0.6164440046181757,205,52,-3196,-3217,20.5,1509.9
1,14,1,1,9,8,7,1,1,0,0,0.5638732557243081,7.2,0.7258782780801584,207,69,738,1289,20.7,1804.4
1,15,2,1,5,5,6,0,0,0,0,0.4254105311849511,7.2,0.6973445489031832,251,40,1144,464,25.1,1624.8
1,13,4,0,5,2,5,1,1,0,0,0.3432271991365353,7.0,0.6474517565561603,205,44,246,759,20.5,1518.2
0,42,1,0,6,6,5,0,0,0,0,0.3793847814355099,6.8,0.632607619990104,195,44,-919,-483,19.5,1565.1
1,15,2,1,5,4,1,2,1,1,0,0.39989206691851054,7.0,0.6821705426356589,211,64,805,691,21.1,1591.7
0,38,4,0,2,5,2,0,0,0,0,0.24354328887518306,6.8,0.5471713673099124,193,57,-1656,-453,19.3,1388.9
0,44,9,1,7,5,5,0,0,0,0,0.47243851669108017,7.0,0.6768101599868052,241,44,1153,930,24.1,1685.8
1,14,1,1,9,8,17,0,0,0,0,0.5696553850898157,6.4,0.4908461157842653,204,38,740,-692,20.4,1811.9
0,56,3,1,8,2,9,0,0,0,0,0.510523475445224,6.8,0.5856011875309252,207,46,2841,858,20.7,1735.2
0,13,3,0,11,9,15,0,0,0,0,0.5546218487394957,6.6,0.5325746330199571,219,35,449,-260,21.9,1792.4
0,14,5,1,3,4,2,0,0,0,0,0.2898774188574512,6.8,0.6132277750288636,226,37,-1759,-2019,22.6,1449.0
0,14,9,0,6,8,10,0,0,0,0,0.41955130676123653,6.8,0.6637803067788223,189,60,-1257,333,18.9,1617.2
0,15,1,0,1,6,1,0,0,0,0,0.29488859764089115,6.8,0.5870856011875308,239,48,-1824,-613,23.9,1455.5
0,15,6,0,6,5,6,0,0,0,0,0.3565646442063063,7.2,0.6270823024905162,197,51,-843,147,19.7,1535.5
0,17,4,1,4,8,3,1,1,0,0,0.2825533883278083,6.4,0.503958436417615,175,45,-2618,-1567,17.5,1439.5
0,14,3,1,6,6,7,1,1,0,0,0.4548608434199367,7.0,0.6961900049480455,225,48,253,-453,22.5,1663.0
0,30,3,0,8,5,9,0,0,0,0,0.48215249402513305,7.2,0.7210951674088734,225,60,1229,1913,22.5,1698.4
0,13,2,0,7,9,9,1,1,0,0,0.4583301210392413,7.0,0.6085271317829456,205,30,-938,-1180,20.5,1667.5
0,45,6,0,7,4,6,0,0,0,0,0.42618148176701875,7.0,0.6809335312551542,207,43,-487,764,20.7,1625.8
0,14,0,0,3,7,3,0,0,0,0,0.3732171767789684,7.2,0.6540491505855187,212,60,-1431,-648,21.2,1557.1
1,12,5,1,12,5,13,1,1,0,0,0.6946264744429883,7.4,0.7757710704271813,228,68,4498,4087,22.8,1974.0
1,17,0,0,1,7,0,1,1,0,0,0.23274998072623554,6.2,0.4929902688438067,208,43,-3574,-3171,20.8,1374.9
1,18,4,1,4,1,3,2,1,1,0,0.424099915195436,7.2,0.6937984496124031,271,52,693,-204,27.1,1623.1
1,11,0,0,6,7,5,0,0,0,0,0.3859378613830854,7.0,0.5926933861124856,188,45,-915,3,18.8,1573.6
0,18,1,0,6,3,8,0,0,0,0,0.4910184257189115,7.2,0.7356919016988289,222,69,1847,1663,22.2,1709.9
1,15,2,1,8,2,10,0,0,0,0,0.5311849510446381,6.8,0.6415965693551048,236,41,2978,-438,23.6,1762.0
1,18,1,0,5,4,6,0,0,0,0,0.4255647213013646,6.6,0.6095167408873495,231,48,1245,1084,23.1,1625.0
0,14,2,0,8,10,11,1,1,0,0,0.49387094287256195,7.0,0.6100115454395513,207,54,-1632,562,20.7,1713.6
1,11,4,1,13,7,10,1,1,0,3,0.8864389792614294,7.2,0.669717961405245,234,54,8657,7609,23.4,2222.8
1,15,0,1,9,6,15,0,0,0,0,0.6257805874643435,7.0,0.7421243608774534,218,68,2197,233,21.8,1884.7
0,5,0,0,2,15,2,0,0,0,0,0.21062369902089284,5.4,0.17433613722579577,130,42,-9152,-8290,13.0,1346.2
0,15,3,0,7,4,7,0,0,0,0,0.4343535579369363,7.2,0.7292594425202045,239,28,687,-291,23.9,1636.4
1,15,2,0,6,8,9,0,0,0,0,0.5048955361961299,6.8,0.6422563087580405,233,36,220,-740,23.3,1727.9
1,13,1,1,1,2,1,0,0,0,0,0.30252100840336127,6.8,0.5602836879432623,225,56,-96,-1063,22.5,1465.4
0,11,5,0,6,12,8,0,0,0,0,0.34546295582453157,6.4,0.5214415305954149,187,47,-3746,-3014,18.7,1521.1
1,17,4,1,5,6,11,1,1,0,0,0.48924523938015574,7.4,0.739402935840343,223,60,629,1496,22.3,1707.6
1,12,4,0,1,4,2,1,0,1,0,0.29342379153496256,7.0,0.6382154049150585,214,63,-1476,-346,21.4,1453.6
0,14,0,0,7,9,7,1,1,0,0,0.5071312928841262,6.8,0.6436582549892792,198,59,-575,-1680,19.8,1730.8
0,32,3,1,4,6,4,1,0,1,0,0.4219412535656465,6.8,0.5879927428665678,205,45,-635,-1525,20.5,1620.3
1,20,3,1,6,5,4,1,1,0,0,0.4163133143165524,6.8,0.5695200395843641,235,36,149,447,23.5,1613.0
0,16,2,1,2,4,3,1,0,1,0,0.3861691465577056,7.0,0.5475837044367474,223,46,657,-1141,22.3,1573.9
0,13,2,0,9,11,13,0,0,0,0,0.5217793539434122,7.2,0.6985815602836879,228,43,-958,264,22.8,1749.8
1,19,3,0,6,9,3,0,0,0,0,0.32510986045794465,6.6,0.557562262906152,165,63,-2922,-2165,16.5,1494.7
0,17,3,0,3,11,3,0,0,0,0,0.32094672731477913,6.4,0.5155863433943592,217,48,-3410,-3134,21.7,1489.3
1,11,0,0,11,8,11,1,0,1,0,0.6234677357181405,7.0,0.6388751443179944,192,54,311,559,19.2,1881.7
1,16,2,1,9,6,10,1,0,1,0,0.5376609359340067,7.0,0.7106218043872671,197,64,1792,1373,19.7,1770.4
0,16,2,0,1,6,1,1,0,1,1,0.3844730552771568,6.6,0.5631700478311067,241,52,-856,-2269,24.1,1571.7
1,26,1,1,10,6,9,1,1,0,0,0.5028139696245472,7.0,0.6703777008081807,212,40,1154,999,21.2,1725.2
0,14,2,0,3,7,3,0,0,0,0,0.313314316552309,6.8,0.5839518390235857,185,50,-2124,-1109,18.5,1479.4
0,13,1,0,3,4,5,0,0,0,0,0.3099992290494179,6.8,0.615536862939139,217,39,-982,36,21.7,1475.1
1,19,2,1,2,2,2,1,1,0,0,0.3623467735718141,7.0,0.7144153059541481,246,71,467,-298,24.6,1543.0
0,17,0,0,1,7,0,0,0,0,0,0.27260812581913496,6.8,0.6392874814448292,222,56,-3389,-1855,22.2,1426.6
0,37,3,1,6,8,4,2,1,1,0,0.41924292652840955,6.8,0.5843641761504205,204,36,-1003,-491,20.4,1616.8
1,102,2,1,6,7,3,1,1,0,0,0.5067458175930922,7.0,0.686046511627907,224,52,572,417,22.4,1730.3
0,15,6,0,6,8,7,1,1,0,0,0.4148485082106238,6.8,0.5832096321952828,204,48,-1556,-1808,20.4,1611.1
1,16,1,0,8,6,10,0,0,0,0,0.5627168298512065,7.2,0.7168893287151575,199,53,2323,1699,19.9,1802.9
0,37,2,1,7,4,7,0,0,0,0,0.45987202220337686,7.2,0.723239320468415,222,49,1486,1605,22.2,1669.5
1,16,2,1,8,2,7,1,0,1,0,0.5415927839025519,7.2,0.793501566881082,228,48,3755,2662,22.8,1775.5
0,18,3,0,8,8,12,1,1,0,0,0.5132988975406677,6.6,0.5520369454065644,214,40,1327,-741,21.4,1738.8
1,16,1,1,6,0,7,2,1,1,0,0.4736720376223885,7.2,0.7349496948705262,260,51,2929,2507,26.0,1687.4
0,12,1,1,3,2,3,0,0,0,0,0.3747590779431039,7.0,0.6352465776018473,239,42,536,-18,23.9,1559.1
1,20,5,1,8,3,12,1,1,0,0,0.5267134376686454,7.0,0.6270823024905162,237,43,3575,1394,23.7,1756.2
1,21,5,1,12,4,16,1,1,0,0,0.6859918279238301,7.2,0.7249711364011214,229,38,4801,2127,22.9,1962.8
0,16,2,0,5,12,5,0,0,0,0,0.3963456942409992,6.6,0.5486557809665181,202,41,-2201,-2344,20.2,1587.1
0,15,3,1,9,5,8,0,0,0,0,0.5444453010562024,7.0,0.6712848424872174,222,45,2785,1671,22.2,1779.2
0,128,5,1,7,8,8,1,0,1,0,0.41924292652840955,6.8,0.5225960745505526,193,44,-692,-736,19.3,1616.8
1,16,3,0,4,11,3,1,1,0,0,0.3897926142934237,6.6,0.6100115454395513,217,55,-4406,-2504,21.7,1578.6
1,21,0,0,8,8,6,2,1,1,0,0.551923521702259,7.2,0.7619165429655285,235,60,1792,1300,23.5,1788.9
0,51,1,0,2,14,3,1,0,1,0,0.22218795775190803,6.4,0.44581890153389414,181,48,-6717,-4767,18.1,1361.2
0,21,1,1,5,7,4,0,0,0,0,0.4230976794387481,6.8,0.5578921326076199,204,52,-193,-634,20.4,1621.8
1,15,3,0,8,6,6,0,0,0,0,0.5749749441060829,7.4,0.8424047501237012,252,76,1667,3434,25.2,1818.8
0,14,2,1,5,8,5,1,1,0,0,0.3897926142934237,6.6,0.5475012370113804,219,44,-1860,-2194,21.9,1578.6
0,18,2,1,1,7,1,1,1,0,0,0.2844036697247706,6.2,0.5184727032822035,235,50,-3324,-3139,23.5,1441.9
0,12,4,1,7,11,10,0,0,0,0,0.45062061521856445,6.8,0.5816427511133103,194,46,-1655,-1744,19.4,1657.5
0,21,1,0,5,5,4,0,0,0,0,0.3344383625009636,6.8,0.6093518060366155,203,45,-321,272,20.3,1506.8
1,15,5,1,10,1,9,1,1,0,0,0.6549225194665022,7.4,0.8224476331848919,253,43,4947,2051,25.3,1922.5
1,41,1,1,10,6,10,0,0,0,0,0.6135224732094672,7.2,0.702210126999835,218,47,3424,3153,21.8,1868.8
1,15,5,1,10,5,10,1,1,0,0,0.61059286099761,7.2,0.6980867557314859,236,44,3028,1818,23.6,1865.0
0,17,3,1,3,2,3,2,1,1,0,0.3451545755917046,7.0,0.6977568860300182,234,54,-211,843,23.4,1520.7
1,16,5,1,11,5,8,1,1,0,0,0.5236296353403748,7.0,0.7165594590136896,204,44,2123,1612,20.4,1752.2
0,90,3,0,12,9,13,0,0,0,0,0.5705805257882969,7.0,0.5936829952168893,193,40,1025,439,19.3,1813.1
1,74,3,0,10,7,9,1,0,1,0,0.5765939403284249,7.2,0.7218373742371763,209,50,2343,2878,20.9,1820.9
0,15,3,0,5,7,4,0,0,0,0,0.41878035617916887,7.0,0.7002309087910276,230,55,-565,738,23.0,1616.2
1,16,5,1,7,10,4,0,0,0,0,0.4683524786061214,7.0,0.6751608114794655,229,55,-1785,-1131,22.9,1680.5
1,13,3,0,3,6,3,1,0,1,0,0.3864004317323261,7.0,0.6717796470394194,220,64,-873,-1792,22.0,1574.2
1,31,1,1,11,9,8,0,0,0,0,0.6105157659394033,7.2,0.776100940128649,207,57,1641,1386,20.7,1864.9
1,17,4,0,4,12,4,1,0,1,1,0.45586307917662483,6.6,0.4731980867557314,202,51,-1111,-1185,20.2,1664.3
1,14,3,0,5,9,6,0,0,0,0,0.44483848585305685,7.0,0.6430809830117102,238,60,-2390,-1796,23.8,1650.0
