Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin,team
1,17,5,1,5,4,4,1,1,0,0,0.44468429573664336,6.8,0.6300511298037276,237,45,1699,638,23.7,1649.8,Blue
1,16,1,1,16,0,17,1,1,0,0,0.7611595096754299,7.4,0.8531255154214085,245,44,7873,5225,24.5,2060.3,Blue
1,17,3,0,10,7,7,1,0,1,1,0.6842957366432812,7.2,0.702704931552037,220,45,3534,2345,22.0,1960.6,Blue
1,14,2,1,7,8,6,1,0,1,0,0.4787603114640352,6.8,0.5943427346198252,234,42,400,-213,23.4,1694.0,Blue
1,40,4,0,6,4,11,0,0,0,0,0.4690463341299823,7.0,0.702127659574468,238,56,2247,1262,23.8,1681.4,Blue
1,15,3,1,9,8,13,1,0,1,0,0.5717369516613985,6.6,0.5908791027544119,199,40,383,-1655,19.9,1814.6,Blue
0,19,4,0,3,5,3,0,0,0,0,0.34785290262894153,7.2,0.6397822859970311,216,44,-774,334,21.6,1524.2,Blue
0,16,3,1,10,7,5,1,1,0,0,0.5183871713823144,6.8,0.6540491505855187,204,58,617,128,20.4,1745.4,Blue
0,17,4,1,5,3,6,1,1,0,0,0.4103769948346311,7.0,0.636566056407719,227,52,1614,1179,22.7,1605.3,Blue
1,16,3,1,2,9,1,0,0,0,0,0.32726852208773416,6.4,0.5402441035790863,222,67,-2206,-2548,22.2,1497.5,Blue
1,31,5,1,4,4,4,1,1,0,0,0.41361498727931545,7.0,0.706828302820386,241,65,-262,-375,24.1,1609.5,Blue
1,39,1,0,8,5,11,0,0,0,0,0.4928687071158738,6.8,0.6470394194293253,223,52,1012,-620,22.3,1712.3,Blue
0,21,5,1,6,5,14,1,1,0,0,0.48230668414154654,7.0,0.5958271482764307,231,55,313,-1776,23.1,1698.6,Blue
0,17,2,0,3,3,3,0,0,0,0,0.3084573278852826,7.0,0.6422563087580405,204,52,-1148,708,20.4,1473.1,Blue
1,44,1,1,8,3,9,1,1,0,0,0.5077480533497803,7.2,0.7084776513277254,227,68,3172,2797,22.7,1731.6,Blue
1,16,1,0,1,3,2,0,0,0,0,0.32063834708195216,6.8,0.5976414316345043,256,48,-819,-1709,25.6,1488.9,Blue
0,19,2,0,5,6,4,1,0,1,0,0.43836250096368834,6.8,0.7050140194623123,253,44,-205,-41,25.3,1641.6,Blue
1,18,1,0,7,11,10,0,0,0,0,0.4789915966386554,6.8,0.5837869041728517,215,52,-1228,-1785,21.5,1694.3,Blue
1,11,3,1,13,3,13,1,0,1,1,0.710045486084342,7.4,0.8190664687448458,192,52,5521,4435,19.2,1994.0,Blue
0,57,3,1,8,7,5,0,0,0,0,0.42201834862385323,6.6,0.6081972620814778,184,47,-1016,-1306,18.4,1620.4,Blue
1,12,3,1,7,10,7,1,1,0,0,0.4881659085652609,7.2,0.6698828962559787,220,50,-1246,150,22.0,1706.2,Blue
0,16,2,0,6,5,6,0,0,0,0,0.3824685837637808,7.0,0.6180108857001484,212,48,456,-69,21.2,1569.1,Blue
0,14,0,0,1,11,0,0,0,0,0,0.21440135687302442,6.6,0.48779482104568694,200,46,-5087,-2795,20.0,1351.1,Blue
1,17,2,1,12,2,11,0,0,0,0,0.631948192120885,7.4,0.8051294738578262,231,44,4006,3678,23.1,1892.7,Blue
1,45,3,0,7,6,10,1,1,0,0,0.4189345462955826,7.0,0.6507504535708394,196,48,-876,-1141,19.6,1616.4,Blue
1,15,1,1,4,4,8,0,0,0,0,0.37329427183717534,6.8,0.6025070097311561,221,48,-1216,-1810,22.1,1557.2,Blue
0,14,1,1,5,7,2,1,0,1,1,0.519543597255416,6.6,0.648688767936665,229,53,1432,-889,22.9,1746.9,Blue
1,16,3,0,3,10,4,1,1,0,0,0.304988050265978,7.0,0.6171862114464787,206,60,-3593,-3240,20.6,1468.6,Blue
0,15,4,0,8,6,10,0,0,0,0,0.4313468506668722,6.8,0.6377206003628567,193,40,2,-345,19.3,1632.5,Blue
1,15,2,0,9,4,12,1,1,0,0,0.5013491635186186,6.8,0.6228764637968002,202,48,2034,884,20.2,1723.3,Blue
0,17,2,0,3,8,4,0,0,0,0,0.4065993369824995,7.2,0.6622134256968496,241,64,-966,-455,24.1,1600.4,Blue
1,16,1,1,6,6,9,0,0,0,0,0.456479839642279,6.6,0.5679531585023915,218,48,1167,-461,21.8,1665.1,Blue
1,43,2,1,2,6,2,0,0,0,0,0.3260350011564258,7.0,0.6106712848424872,229,48,-2128,-1289,22.9,1495.9,Blue
0,14,4,1,5,10,4,0,0,0,0,0.39989206691851054,6.8,0.5894771565231732,200,60,-1971,-2626,20.0,1591.7,Blue
1,37,15,0,6,6,9,0,0,0,0,0.38732557243080723,6.6,0.5563252515256473,198,36,-708,-1311,19.8,1575.4,Blue
0,16,3,1,8,8,9,1,1,0,0,0.4749826536119034,7.0,0.6388751443179944,201,51,-1296,4,20.1,1689.1,Blue
0,18,3,0,3,15,3,0,0,0,0,0.3197903014416775,6.6,0.5548408378690416,197,61,-5924,-3368,19.7,1487.8,Blue
1,18,3,1,7,3,7,0,0,0,0,0.4949502736874566,7.2,0.7662048490846115,225,60,1443,2143,22.5,1715.0,Blue
0,17,1,1,5,4,6,1,1,0,0,0.40174234831547306,7.0,0.6237011380504701,236,55,-2,-1484,23.6,1594.1,Blue
1,13,4,1,7,3,11,0,0,0,0,0.54521625163827,7.4,0.7689262741217219,239,40,1070,1731,23.9,1780.2,Blue
1,11,0,1,5,6,4,1,1,0,0,0.3714439904402128,7.0,0.7055088240145143,181,68,-1238,-1708,18.1,1554.8,Blue
1,16,1,0,5,2,6,0,0,0,0,0.372060750905867,7.0,0.6422563087580405,219,44,1300,1228,21.9,1555.6,Blue
1,38,4,1,6,5,6,1,1,0,0,0.4138462724539357,6.8,0.6601517400626752,209,50,-282,-192,20.9,1609.8,Blue
1,15,0,0,6,5,6,1,0,1,0,0.4145401279777966,7.0,0.6135576447303316,213,56,-456,-1135,21.3,1610.7,Blue
0,14,4,1,7,2,6,0,0,0,0,0.4305759000848045,7.0,0.6571829127494638,201,60,1167,510,20.1,1631.5,Blue
0,15,0,1,6,7,13,1,0,1,0,0.4515457559170458,6.6,0.5546759030183078,199,47,457,-383,19.9,1658.7,Blue
0,15,1,0,8,6,9,0,0,0,0,0.41492560326883055,6.6,0.5563252515256473,201,32,276,377,20.1,1611.2,Blue
1,20,2,1,10,2,12,2,1,1,0,0.5768252255030454,7.2,0.7262906152069931,196,54,4429,3004,19.6,1821.2,Blue
0,13,5,0,3,5,2,0,0,0,0,0.31077017963148557,7.0,0.6086920666336796,204,64,-907,414,20.4,1476.1,Blue
0,39,3,1,5,5,5,1,1,0,0,0.5306452856371907,7.2,0.7923470229259443,251,76,914,1227,25.1,1761.3,Blue
0,46,0,1,8,5,13,0,0,0,0,0.43589545910107164,6.8,0.5653966683160151,218,37,-232,-1633,21.8,1638.4,Blue
1,40,0,0,6,6,3,0,0,0,0,0.48346311001464815,7.2,0.7468250041233712,230,68,344,1270,23.0,1700.1,Blue
0,120,2,1,4,9,3,0,0,0,0,0.33567188343227194,6.6,0.5169058222002308,211,44,-2904,-2819,21.1,1508.4,Blue
1,17,2,0,8,8,5,0,0,0,0,0.47706422018348615,6.8,0.6843146956952003,216,60,355,-336,21.6,1691.8,Blue
1,16,1,0,9,8,13,0,0,0,0,0.6038084958754143,7.0,0.7038594755071746,203,66,1911,1969,20.3,1856.2,Blue
1,10,1,1,5,6,9,1,1,0,0,0.3925680363888674,7.0,0.6088570014844136,219,48,-1572,-2164,21.9,1582.2,Blue
0,41,6,1,9,4,10,1,1,0,0,0.5146095135301828,6.8,0.6933861124855681,187,46,1996,860,18.7,1740.5,Blue
1,11,1,1,11,5,12,2,1,1,1,0.6912342918818905,7.2,0.7243113969981857,222,48,3802,1762,22.2,1969.6,Blue
1,11,1,1,9,11,11,0,0,0,0,0.5082106236990208,6.4,0.5056077849249546,182,52,-956,-1451,18.2,1732.2,Blue
1,16,10,1,4,2,4,0,0,0,0,0.37021046950890446,6.8,0.6243608774534058,227,47,240,131,22.7,1553.2,Blue
0,21,3,1,10,8,7,0,0,0,0,0.5468352478606121,6.6,0.5918687118588158,237,36,828,-79,23.7,1782.3,Blue
0,16,2,0,1,12,0,0,0,0,0,0.19744044406753536,6.4,0.47831106712848415,201,48,-5102,-3977,20.1,1329.1,Blue
1,16,6,1,7,11,7,0,0,0,0,0.47189885128363274,6.8,0.5423057892132607,216,42,-778,-752,21.6,1685.1,Blue
1,17,4,1,7,2,8,0,0,0,0,0.47027985506129066,7.2,0.6881906646874484,232,54,2431,1886,23.2,1683.0,Blue
1,16,3,1,5,5,7,0,0,0,0,0.41099375530028526,7.0,0.6712848424872174,210,60,530,1280,21.0,1606.1,Blue
0,18,2,0,2,2,2,0,0,0,0,0.376069693932619,6.8,0.6117433613722579,260,47,766,331,26.0,1560.8,Blue
0,15,0,1,5,9,3,0,0,0,0,0.34029758692467815,6.6,0.5441200725713343,205,36,-4172,-2185,20.5,1514.4,Blue
0,15,2,0,7,6,7,0,0,0,0,0.38917585382776976,6.2,0.4698993897410523,213,19,-1578,-2563,21.3,1577.8,Blue
1,14,4,0,2,4,1,0,0,0,0,0.3076863773032149,7.0,0.6576777173016658,234,51,-964,72,23.4,1472.1,Blue
1,33,2,0,8,3,6,0,0,0,0,0.4181635957135147,7.0,0.6578426521523998,192,52,1764,1515,19.2,1615.4,Blue
0,17,3,0,6,9,4,0,0,0,0,0.339680826459024,7.0,0.6584199241299685,170,67,-3212,-786,17.0,1513.6,Blue
0,11,0,1,2,4,3,0,0,0,0,0.269909798781898,6.6,0.5146792017153224,201,56,-2259,-2256,20.1,1423.1,Blue
1,16,5,1,4,2,4,1,0,1,0,0.44252563410685386,7.2,0.7532574633019956,232,59,1718,2947,23.2,1647.0,Blue
1,19,4,0,0,3,0,0,0,0,0,0.22696785136072772,6.8,0.6008576612238165,229,52,-1159,-157,22.9,1367.4,Blue
0,15,3,0,5,10,5,0,0,0,0,0.34854675815280245,6.4,0.5569849909285832,210,31,-3232,-2573,21.0,1525.1,Blue
1,15,3,1,11,5,14,1,0,1,0,0.6264744429882044,7.2,0.7528451261751609,231,51,3248,2152,23.1,1885.6,Blue
1,68,2,1,7,9,8,0,0,0,0,0.4274150026983271,6.8,0.6229589312221672,204,41,-1248,-843,20.4,1627.4,Blue
0,17,2,0,7,8,5,1,0,1,0,0.5019659239842725,7.0,0.6575952498762988,242,48,-136,-583,24.2,1724.1,Blue
1,15,4,1,4,8,4,1,0,1,1,0.421787063449233,6.4,0.4592610918687118,204,47,-468,-1886,20.4,1620.1,Blue
0,12,4,0,5,10,6,0,0,0,0,0.37714902474751366,6.6,0.5325746330199571,200,43,-3909,-2136,20.0,1562.2,Blue
0,19,1,1,7,6,8,1,1,0,0,0.5277156734253335,6.4,0.5707570509648688,209,41,961,-973,20.9,1757.5,Blue
1,21,1,0,5,10,8,1,1,0,0,0.43774574049803416,7.0,0.652812139205014,228,42,-2936,-1305,22.8,1640.8,Blue
1,16,2,1,9,7,13,1,1,0,0,0.5661090124123044,7.4,0.8089229754247073,221,57,1766,1606,22.1,1807.3,Blue
1,49,2,0,4,9,4,0,0,0,0,0.3577210700794079,6.6,0.5830446973445488,200,72,-2929,-1515,20.0,1537.0,Blue
0,20,2,1,2,4,1,0,0,0,0,0.3029064836943952,6.8,0.615866732640607,235,45,-1944,-1062,23.5,1465.9,Blue
0,19,0,0,11,5,10,0,0,0,1,0.6263973479299977,7.0,0.6631205673758865,180,44,3164,287,18.0,1885.5,Blue
0,10,3,0,2,5,2,0,0,0,0,0.3056819057898389,6.8,0.5579746000329869,230,42,-1947,-2097,23.0,1469.5,Blue
0,14,1,0,6,7,7,1,0,1,1,0.5548531339141162,6.8,0.6599043377865742,213,45,396,-1813,21.3,1792.7,Blue
1,17,2,1,5,2,5,1,1,0,0,0.43142394572507914,7.0,0.6627906976744186,217,60,1697,293,21.7,1632.6,Blue
1,24,1,1,12,4,13,1,1,0,0,0.6030375452933466,6.6,0.5751278245093189,207,44,4845,2789,20.7,1855.2,Blue
1,42,2,0,7,2,3,1,1,0,0,0.45786755069000085,7.0,0.7017153224476332,226,57,3370,4484,22.6,1666.9,Blue
0,20,0,0,6,13,8,0,0,0,0,0.3526327962377612,6.4,0.4811974270163285,175,40,-5191,-3819,17.5,1530.4,Blue
0,20,4,0,5,6,6,0,0,0,0,0.34785290262894153,6.6,0.5520369454065644,198,45,-3024,-1285,19.8,1524.2,Blue
0,11,2,0,2,3,5,1,0,1,0,0.2703723691311387,6.6,0.5975589642091373,178,73,-2114,-1121,17.8,1423.7,Blue
0,26,3,1,3,9,4,0,0,0,0,0.2736874566340298,6.2,0.4087085601187531,190,45,-3555,-3207,19.0,1428.0,Blue
1,18,1,1,9,8,15,0,0,0,0,0.6228509752524863,7.0,0.685881576777173,225,39,2309,1211,22.5,1880.9,Blue
0,14,6,0,0,6,0,1,0,1,0,0.27044946418934546,6.8,0.5417285172356919,234,48,-2554,-2576,23.4,1423.8,Blue
0,18,3,1,4,5,5,1,1,0,0,0.33698249942178704,6.8,0.5918687118588158,205,53,-654,-97,20.5,1510.1,Blue
1,34,6,1,8,1,11,1,0,1,0,0.5787526019582144,7.4,0.7427841002803891,221,57,4824,2940,22.1,1823.7,Blue
1,17,2,1,8,1,5,1,1,0,2,0.7007940790995298,7.2,0.7645555005772718,247,63,6883,5337,24.7,1982.0,Blue
0,15,2,0,9,8,9,1,1,0,0,0.4744429882044562,6.4,0.5854362526801914,193,55,-968,-3,19.3,1688.4,Blue
0,23,1,0,6,14,7,1,1,0,0,0.3970395497648601,6.6,0.5643245917862444,204,45,-4526,-2062,20.4,1588.0,Blue
0,45,4,0,4,9,3,0,0,0,0,0.3623467735718141,6.8,0.6743361372257958,240,53,-2850,-832,24.0,1543.0,Blue
0,11,1,0,2,5,2,0,0,0,0,0.2719913653534808,7.0,0.6222991918192314,216,56,-2760,-1872,21.6,1425.8,Blue
1,20,0,0,0,5,0,0,0,0,0,0.3175545447536813,7.0,0.6453076034966189,249,68,-2145,-1335,24.9,1484.9,Blue
1,13,1,1,7,7,6,0,0,0,0,0.48515920129519696,6.8,0.6105888174171202,198,37,1202,-535,19.8,1702.3,Blue
1,19,4,1,12,5,9,0,0,0,0,0.6486007246935471,7.4,0.8218703612073232,243,36,3469,3684,24.3,1914.3,Blue
0,50,1,0,5,6,4,0,0,0,0,0.3769948346311002,7.0,0.649018637638133,214,63,-1083,-127,21.4,1562.0,Blue
1,18,3,1,8,8,11,1,1,0,0,0.6085112944260272,7.2,0.6406894276760678,229,60,914,34,22.9,1862.3,Blue
1,15,3,0,5,3,5,0,0,0,0,0.44977256957829004,7.0,0.7015503875968992,222,63,1436,1597,22.2,1656.4,Blue
1,16,3,0,11,7,16,1,1,0,0,0.59293809266826,7.2,0.6944581890153388,232,44,2256,725,23.2,1842.1,Blue
0,34,1,1,7,5,8,1,0,1,0,0.5114486161437052,7.0,0.7333003463631865,215,68,1206,1055,21.5,1736.4,Blue
1,37,1,0,8,7,14,1,1,0,0,0.4640351553465424,7.0,0.631782945736434,174,56,243,-276,17.4,1674.9,Blue
0,15,5,0,9,10,9,0,0,0,0,0.5594788374065222,6.8,0.6255154214085435,209,41,-368,-612,20.9,1798.7,Blue
0,14,1,1,6,7,4,1,1,0,0,0.4142317477449696,6.8,0.653059541481115,220,40,-90,-739,22.0,1610.3,Blue
1,19,3,1,10,6,12,0,0,0,0,0.5900855755146096,7.2,0.7108692066633678,226,52,1717,1335,22.6,1838.4,Blue
1,16,1,1,9,7,14,1,0,1,0,0.5192352170225888,6.6,0.6073725878278079,211,40,875,276,21.1,1746.5,Blue
0,15,0,0,6,9,8,0,0,0,0,0.3747590779431039,6.6,0.5517070757050965,204,35,-2322,-2808,20.4,1559.1,Blue
1,19,4,1,3,2,2,0,0,0,0,0.35934006630174997,6.6,0.6011050634999174,232,41,1343,1089,23.2,1539.1,Blue
0,9,1,0,2,9,2,0,0,0,0,0.32557243080718534,6.8,0.6392874814448292,228,52,-3084,-1719,22.8,1495.3,Blue
1,14,4,0,5,2,11,1,1,0,0,0.4556317940020044,7.0,0.7332178789378195,247,63,1964,1416,24.7,1664.0,Blue
1,16,3,0,3,5,4,1,1,0,0,0.3678205227044947,7.0,0.6033316839848261,245,40,-257,-180,24.5,1550.1,Blue
0,17,4,1,11,6,12,1,1,0,0,0.6291727700254414,7.2,0.7590301830776843,235,50,3024,1980,23.5,1889.1,Blue
1,17,1,1,6,8,4,1,1,0,0,0.48330891989823443,7.2,0.70616856341745,232,66,-647,543,23.2,1699.9,Blue
1,34,2,0,11,8,11,0,0,0,0,0.58291573510138,7.0,0.7130133597229095,195,42,939,1327,19.5,1829.1,Blue
0,16,2,0,1,4,1,0,0,0,0,0.2974327345617146,7.0,0.6565231733465281,234,57,-1159,-73,23.4,1458.8,Blue
1,36,4,1,6,2,4,1,1,0,0,0.43959602189499647,7.4,0.7216724393864423,208,59,2390,1778,20.8,1643.2,Blue
0,16,2,1,5,10,3,1,0,1,0,0.4216328733328193,6.8,0.6495134421903347,216,52,-2482,-2515,21.6,1619.9,Blue
1,47,3,0,10,8,12,1,1,0,0,0.5097525248631564,7.0,0.6421738413326735,179,48,-447,-955,17.9,1734.2,Blue
0,17,5,1,3,1,4,1,0,1,0,0.42533343612674435,7.0,0.7341250206168562,257,56,1351,940,25.7,1624.7,Blue
1,30,4,1,8,4,4,1,1,0,0,0.48631562716829857,7.2,0.7317334652812139,233,60,1530,334,23.3,1703.8,Blue
0,12,1,1,3,6,2,0,0,0,0,0.2988975406676432,6.8,0.6126505030512946,204,56,-2968,-2262,20.4,1460.7,Blue
0,18,3,1,5,10,8,0,0,0,0,0.3167835941716136,6.8,0.5446148771235361,208,32,-2574,-1057,20.8,1483.9,Blue
1,16,5,1,3,7,5,0,0,0,0,0.34014339680826466,7.0,0.6148771235362033,235,40,-1851,-1813,23.5,1514.2,Blue
0,17,3,1,8,4,10,1,1,0,0,0.5478374836173002,7.4,0.7538347352795646,235,67,840,145,23.5,1783.6,Blue
1,17,11,0,6,6,6,1,1,0,0,0.447768098064914,7.4,0.7135081642751112,231,52,-626,239,23.1,1653.8,Blue
1,21,4,1,15,9,22,1,1,0,0,0.7576902320561253,7.0,0.6602342074880422,230,40,4230,1545,23.0,2055.8,Blue
1,16,3,1,13,5,18,1,1,0,0,0.7002544136920824,7.0,0.6964374072241465,236,32,4173,1912,23.6,1981.3,Blue
1,16,2,1,14,6,11,1,1,0,0,0.6018811194202452,7.2,0.7361042388256639,200,48,1809,1633,20.0,1853.7,Blue
1,15,1,1,5,0,5,2,1,1,1,0.545524631871097,7.0,0.7135081642751112,244,48,6304,5904,24.4,1780.6,Blue
1,18,17,1,13,5,11,0,0,0,0,0.7804332742271222,7.6,0.8370443674748475,270,43,5501,3548,27.0,2085.3,Blue
0,16,8,0,5,2,5,0,0,0,0,0.4402898774188574,7.2,0.7999340260597064,243,50,1218,1167,24.3,1644.1,Blue
0,13,3,1,4,4,5,0,0,0,0,0.3909490401665253,7.2,0.6908296222991918,206,65,-187,-361,20.6,1580.1,Blue
0,18,3,0,4,5,6,1,1,0,0,0.3963456942409992,6.8,0.5865907966353291,229,40,51,-1075,22.9,1587.1,Blue
0,17,4,1,7,8,6,0,0,0,0,0.4216328733328193,6.6,0.5399142338776183,206,48,-811,-798,20.6,1619.9,Blue
0,29,3,0,5,9,7,0,0,0,0,0.3932618919127283,6.6,0.6012699983506514,208,59,-2241,-1888,20.8,1583.1,Blue
0,17,1,0,2,8,1,0,0,0,0,0.28810423251869566,6.6,0.5632525152564737,215,48,-3794,-1962,21.5,1446.7,Blue
0,16,3,1,6,10,12,1,1,0,0,0.5446765862308226,7.0,0.681510803232723,228,63,426,917,22.8,1779.5,Blue
1,17,3,0,5,7,4,1,1,0,0,0.3933389869709353,7.0,0.6812634009566222,236,44,-1741,-1348,23.6,1583.2,Blue
1,17,2,1,13,5,9,2,1,1,0,0.573587233058361,7.0,0.7359393039749299,191,49,3058,3283,19.1,1817.0,Blue
0,12,17,0,5,2,6,1,1,0,0,0.42140158815819906,7.0,0.685551707075705,238,46,1106,1014,23.8,1619.6,Blue
0,26,3,0,2,3,4,0,0,0,0,0.3045254799167373,7.0,0.6075375226785419,207,56,-1602,-1412,20.7,1468.0,Blue
1,13,2,1,9,6,8,1,1,0,0,0.48562177164443765,6.8,0.6470394194293253,201,43,569,-1349,20.1,1702.9,Blue
0,15,2,0,3,3,4,0,0,0,0,0.27507516768175166,6.4,0.615949200065974,228,40,-873,-736,22.8,1429.8,Blue
0,12,2,0,1,10,0,0,0,0,0,0.25657235371212705,6.6,0.5308428170872505,214,64,-5327,-4636,21.4,1405.8,Blue
1,20,1,1,8,4,11,2,1,1,0,0.5130676123660473,6.8,0.6549562922645554,221,56,2745,1478,22.1,1738.5,Blue
1,17,4,1,11,7,10,0,0,0,0,0.6381928918356333,7.6,0.809582714827643,235,42,2763,2019,23.5,1900.8,Blue
0,19,3,1,8,9,13,0,0,0,0,0.5634106853750674,7.0,0.7085601187530924,236,42,-22,86,23.6,1803.8,Blue
1,16,2,1,6,3,3,0,0,0,0,0.4412921131755455,7.0,0.7260432129308924,228,63,1510,1545,22.8,1645.4,Blue
1,18,2,1,11,9,9,1,1,0,0,0.584611826381929,7.0,0.6515751278245093,214,40,1099,-673,21.4,1831.3,Blue
1,15,4,1,6,3,7,0,0,0,0,0.48778043327422715,6.8,0.6448127989444169,243,50,2019,138,24.3,1705.7,Blue
0,29,3,1,4,11,5,0,0,0,0,0.3327422712204148,6.8,0.5764473033151906,214,36,-4939,-3731,21.4,1504.6,Blue
0,12,3,0,3,6,5,0,0,0,0,0.2871790918202143,6.6,0.524740227610094,199,48,-2471,-2179,19.9,1445.5,Blue
1,15,7,1,11,5,12,0,0,0,0,0.5974867011024593,6.8,0.6444004618175819,201,42,2532,1229,20.1,1848.0,Blue
1,15,3,0,12,9,11,0,0,0,0,0.6493716752756148,7.0,0.6656770575622629,217,40,1249,1879,21.7,1915.3,Blue
1,18,4,1,5,4,5,1,1,0,0,0.45933235679592943,7.2,0.7105393369619001,226,60,859,128,22.6,1668.8,Blue
0,30,5,0,6,8,6,0,0,0,0,0.3729087965461414,6.6,0.5668810819726208,167,47,-1737,-776,16.7,1556.7,Blue
1,15,1,1,3,0,3,1,1,0,0,0.36226967851360736,6.8,0.6825828797624939,218,64,1453,1251,21.8,1542.9,Blue
1,13,0,0,9,6,10,1,0,1,0,0.5212396885359648,7.0,0.6665841992412996,194,74,616,43,19.4,1749.1,Blue
0,19,3,1,9,6,15,1,1,0,0,0.5357335594788374,6.8,0.5957446808510637,222,32,363,-1888,22.2,1767.9,Blue
1,11,4,0,8,4,9,1,1,0,0,0.5139927530645286,7.2,0.7350321622958932,244,52,2598,4512,24.4,1739.7,Blue
0,13,2,0,7,14,11,0,0,0,0,0.28417238455015037,5.2,0.09797130133597232,90,30,-5253,-5281,9.0,1441.6,Blue
0,20,1,0,7,11,10,0,0,0,0,0.469508904479223,6.8,0.54560448622794,202,40,-2234,-3264,20.2,1682.0,Blue
1,16,3,1,6,4,5,0,0,0,0,0.3800015419011641,6.8,0.6027544120072571,211,47,-127,-445,21.1,1565.9,Blue
1,18,1,1,10,8,6,0,0,0,1,0.6647906869169687,6.8,0.6865413161801087,223,60,3458,3204,22.3,1935.3,Blue
0,18,2,1,11,9,13,0,0,0,0,0.5445994911726159,7.2,0.7049315520369454,211,39,337,-260,21.1,1779.4,Blue
1,17,3,1,7,8,2,1,1,0,0,0.4404440675352711,6.8,0.6444004618175819,228,48,-1041,-661,22.8,1644.3,Blue
1,15,2,1,7,2,9,0,0,0,0,0.5429804949502738,7.6,0.884298202210127,242,67,2421,3009,24.2,1777.3,Blue
1,10,3,0,6,13,5,1,1,0,0,0.32888751831007623,6.8,0.6250206168563418,181,60,-4822,-2537,18.1,1499.6,Blue
0,16,2,0,5,9,3,1,1,0,0,0.3911032302829388,7.0,0.6566881081972621,217,73,-2994,-1007,21.7,1580.3,Blue
1,48,1,0,6,9,8,0,0,0,0,0.42487086577750366,7.0,0.722909450766947,211,60,-1539,-601,21.1,1624.1,Blue
1,12,4,0,11,9,11,1,1,0,0,0.5430575900084805,7.0,0.6879432624113474,180,49,-76,1386,18.0,1777.4,Blue
0,40,4,0,6,6,4,0,0,0,0,0.39264513144707436,7.0,0.668893287151575,214,52,-1482,256,21.4,1582.3,Blue
1,19,3,1,10,0,7,0,0,0,0,0.5361190347698713,7.4,0.7434438396833251,224,35,3847,2027,22.4,1768.4,Blue
0,17,2,1,8,4,5,0,0,0,0,0.5526173772261199,7.2,0.6914068942767607,247,57,3044,1775,24.7,1789.8,Blue
1,11,0,1,3,5,3,2,1,1,0,0.37252332125510745,6.8,0.5684479630545934,222,52,-1176,-1838,22.2,1556.2,Blue
0,38,1,0,3,4,4,0,0,0,0,0.320021586616298,6.6,0.6022596074550551,196,48,-1659,-1134,19.6,1488.1,Blue
1,16,2,0,5,2,9,2,1,1,0,0.4553234137691774,7.0,0.7643905657265381,246,64,2547,1517,24.6,1663.6,Blue
1,20,3,1,7,8,5,0,0,0,0,0.4368205997995528,7.2,0.681510803232723,209,36,-389,-29,20.9,1639.6,Blue
0,16,5,0,3,7,4,0,0,0,0,0.3597255415927839,6.6,0.5350486557809665,218,36,-1193,-843,21.8,1539.6,Blue
1,16,3,1,11,11,7,1,0,1,0,0.5731246627091203,7.0,0.6922315685304304,198,52,-640,403,19.8,1816.4,Blue
1,13,3,0,11,9,17,0,0,0,0,0.5430575900084805,6.6,0.6119907636483589,193,42,74,-513,19.3,1777.4,Blue
0,17,3,0,6,4,8,0,0,0,0,0.4826150643743735,7.0,0.6558634339435921,244,50,1954,1045,24.4,1699.0,Blue
1,18,0,1,6,2,6,1,1,0,0,0.44545524631871103,7.0,0.6961075375226785,228,44,646,407,22.8,1650.8,Blue
0,16,3,0,3,6,1,0,0,0,0,0.3702875645671112,6.8,0.6753257463301995,244,66,-1585,-280,24.4,1553.3,Blue
1,16,3,1,4,3,5,1,1,0,0,0.35934006630174997,7.0,0.6464621474517566,191,64,46,970,19.1,1539.1,Blue
1,16,4,1,2,3,3,0,0,0,0,0.33505512296661777,6.4,0.5113805047006431,196,51,-426,-2349,19.6,1507.6,Blue
1,18,5,1,7,7,6,0,0,0,0,0.41546526867627775,6.6,0.540986310407389,217,41,-524,-1029,21.7,1611.9,Blue
0,14,1,1,2,7,2,0,0,0,0,0.28116567728008646,7.0,0.6028368794326241,194,55,-3773,-3783,19.4,1437.7,Blue
1,17,2,0,3,7,0,0,0,0,0,0.2488628478914502,6.6,0.5851063829787234,176,62,-4738,-2857,17.6,1395.8,Blue
1,21,2,1,13,11,8,1,1,0,0,0.6247783517076556,6.8,0.6188355599538181,203,56,1059,1185,20.3,1883.4,Blue
1,15,4,1,10,7,6,1,1,0,0,0.5523860920514995,7.0,0.6840672934190993,208,45,2330,1713,20.8,1789.5,Blue
1,46,4,0,6,7,4,0,0,0,0,0.44684295736643287,7.0,0.6876133927098796,215,60,434,740,21.5,1652.6,Blue
0,16,2,0,8,9,9,0,0,0,0,0.4120730861151801,6.8,0.595249876298862,200,45,-1778,-1128,20.0,1607.5,Blue
0,12,3,0,9,10,10,1,0,1,2,0.6334900932850204,6.8,0.648606300511298,215,36,412,-655,21.5,1894.7,Blue
0,17,3,0,3,10,2,0,0,0,0,0.3397579215172307,6.6,0.5465116279069767,214,56,-2645,-1869,21.4,1513.7,Blue
