WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin,FirstBlood_0,FirstBlood_1,Wins
19,3,6,6,7,0,0,0,0,0.48211805555555554,7.0,0.6250423585225348,220,47,966,-111,22.0,1676.6,0,1,1
39,6,12,1,14,1,1,0,0,0.6715277777777777,7.4,0.7860894611995933,206,46,5423,4119,20.6,1894.8,0,1,1
18,14,3,5,3,2,1,1,0,0.3447916666666666,6.8,0.6569806845137242,215,56,-1234,-962,21.5,1518.4,0,1,0
39,1,4,3,4,0,0,0,0,0.3886284722222222,7.0,0.6933242968485259,209,57,822,592,20.9,1568.9,0,1,1
18,2,8,1,6,1,1,0,0,0.5585069444444444,7.2,0.6847678752965097,240,52,3358,2837,24.0,1764.6,0,1,1
16,3,5,6,6,1,1,0,0,0.4632812500000001,7.0,0.62419518807184,240,59,443,-396,24.0,1654.9,0,1,0
20,2,7,7,9,0,0,0,0,0.4619791666666666,6.4,0.5282954930532023,224,29,466,-608,22.4,1653.4,1,0,1
13,5,7,6,6,1,1,0,0,0.5676215277777779,7.4,0.8009996611318199,242,77,1192,1896,24.2,1775.1,0,1,0
17,6,5,5,5,1,0,1,0,0.43385416666666665,6.8,0.605557438156557,216,63,-178,-882,21.6,1621.0,0,1,0
15,2,8,4,7,0,0,0,0,0.5121527777777779,7.0,0.7027278888512368,231,54,2035,1237,23.1,1711.2,1,0,0
62,5,7,2,7,2,1,1,2,0.7355034722222222,7.4,0.8505591324974585,246,62,4579,3361,24.6,1968.5,0,1,1
13,1,5,4,6,1,1,0,0,0.45833333333333326,7.2,0.7577092511013216,246,60,-77,875,24.6,1649.2,0,1,1
12,2,6,9,3,0,0,0,0,0.46484375,7.0,0.5849711962046765,222,48,-296,-1370,22.2,1656.7,0,1,0
21,5,11,7,13,1,1,0,0,0.6189236111111112,7.0,0.73568281938326,220,43,2171,2897,22.0,1834.2,1,0,1
15,0,1,7,0,0,0,0,0,0.22282986111111103,6.4,0.49898339545916637,209,52,-3370,-2895,20.9,1377.9,1,0,0
19,2,2,5,3,0,0,0,0,0.27222222222222214,6.6,0.5136394442561844,210,47,-1723,-1090,21.0,1434.8,1,0,0
18,0,4,8,2,1,1,0,0,0.3929687500000001,7.0,0.6096238563198916,215,43,-2759,-980,21.5,1573.9,1,0,0
19,2,7,3,7,0,0,0,0,0.4710937500000001,7.2,0.7335648932565232,221,48,1703,2550,22.1,1663.9,1,0,1
13,1,6,12,8,0,0,0,0,0.4331597222222223,6.6,0.5227888851236869,203,48,-2699,-1015,20.3,1620.2,1,0,0
13,1,3,6,2,0,0,0,0,0.2568576388888888,6.8,0.5377838021009828,187,43,-2201,-374,18.7,1417.1,1,0,0
34,2,3,10,1,0,0,0,0,0.3134548611111112,6.8,0.6067434767875296,221,48,-3136,-1557,22.1,1482.3,1,0,0
16,3,10,2,5,2,1,1,0,0.6354166666666667,7.4,0.7854117248390377,258,48,4982,3368,25.8,1853.2,0,1,1
19,5,8,4,8,0,0,0,0,0.4781249999999999,7.0,0.6874788207387327,226,40,953,677,22.6,1672.0,0,1,0
18,3,5,10,3,0,0,0,0,0.44852430555555567,7.0,0.6500338868180279,254,31,-777,-977,25.4,1637.9,1,0,0
18,20,12,2,16,2,1,1,0,0.7084201388888889,7.2,0.7355133852931209,247,48,5571,2139,24.7,1937.3,0,1,1
18,7,9,5,9,2,1,1,0,0.5269097222222223,6.8,0.5715859030837004,220,50,2098,1464,22.0,1728.2,1,0,1
17,3,3,3,3,1,0,1,0,0.24262152777777768,6.8,0.5246526601152152,193,40,-1916,-1404,19.3,1400.7,1,0,0
14,2,4,4,5,1,1,0,0,0.28628472222222223,6.8,0.5201626567265335,198,32,-712,-1633,19.8,1451.0,1,0,0
34,0,4,2,4,1,1,0,0,0.41432291666666665,7.4,0.7656726533378516,225,51,1129,1348,22.5,1598.5,0,1,1
15,1,10,6,9,1,0,1,0,0.5953993055555555,7.0,0.7071331751948492,226,46,2735,2136,22.6,1807.1,0,1,1
152,5,3,10,2,0,0,0,0,0.3628472222222223,6.8,0.56209759403592,210,54,-3096,-2404,21.0,1539.2,0,1,0
15,2,7,5,10,0,0,0,0,0.47977430555555567,7.0,0.6637580481192816,224,49,1058,1404,22.4,1673.9,0,1,0
19,4,5,3,7,1,1,0,0,0.4229166666666666,7.0,0.6208065062690614,225,48,-1075,-525,22.5,1608.4,1,0,1
17,3,5,3,6,1,1,0,0,0.3940972222222223,7.0,0.6225008471704508,240,44,531,-28,24.0,1575.2,0,1,0
17,5,7,8,8,1,1,0,0,0.4448784722222223,7.0,0.6437648254828873,216,52,-409,292,21.6,1633.7,1,0,1
17,4,8,6,11,1,0,1,0,0.5647569444444445,6.8,0.6389359539139275,213,41,-517,151,21.3,1771.8,1,0,1
17,4,7,5,10,1,1,0,0,0.46171874999999996,7.0,0.6829041003049815,209,48,17,514,20.9,1653.1,1,0,0
21,5,8,8,14,0,0,0,0,0.4110243055555556,6.2,0.40765842087427984,193,34,-1399,-1293,19.3,1594.7,1,0,1
21,4,5,3,9,0,0,0,0,0.4256944444444444,7.0,0.6274991528295494,221,39,1278,1387,22.1,1611.6,1,0,1
16,7,9,3,8,1,1,0,0,0.5767361111111111,7.4,0.8436970518468317,223,44,3385,2781,22.3,1785.6,0,1,1
13,2,2,5,2,1,0,1,1,0.4223958333333333,7.0,0.6793459844120638,236,56,-136,-365,23.6,1607.8,1,0,0
41,0,5,8,5,0,0,0,0,0.4590277777777778,6.6,0.5730260928498815,212,44,-1339,-1176,21.2,1650.0,0,1,1
56,1,5,6,8,0,0,0,0,0.34210069444444446,6.6,0.5244832260250764,217,36,-2521,-3096,21.7,1515.3,1,0,0
95,2,3,11,1,0,0,0,0,0.30737847222222214,6.6,0.5140630294815317,202,63,-4255,-2387,20.2,1475.3,1,0,0
10,5,4,4,4,0,0,0,0,0.42447916666666674,7.2,0.6917993900372755,236,49,302,-764,23.6,1610.2,0,1,0
20,4,11,6,16,1,1,0,1,0.6730902777777779,7.0,0.6600304981362249,220,34,2741,425,22.0,1896.6,0,1,1
12,0,3,8,4,0,0,0,0,0.29079861111111116,6.0,0.444595052524568,170,62,-3675,-2389,17.0,1456.2,1,0,0
17,3,6,6,8,0,0,0,0,0.4560763888888888,7.2,0.7272958319213826,232,44,-46,1299,23.2,1646.6,0,1,1
15,2,3,9,1,1,0,1,0,0.45095486111111116,7.0,0.6861233480176211,274,60,-1071,-107,27.4,1640.7,1,0,0
36,1,6,3,10,0,0,0,0,0.43567708333333344,6.6,0.5784479837343274,217,44,427,-1475,21.7,1623.1,0,1,0
49,3,5,7,3,0,0,0,0,0.3265625000000001,6.6,0.4673839376482548,177,55,-1184,-1807,17.7,1497.4,0,1,1
37,2,5,5,4,1,1,0,0,0.39331597222222214,7.2,0.67197560149102,208,59,-56,694,20.8,1574.3,0,1,1
15,3,5,9,7,1,1,0,0,0.4742187499999999,7.0,0.6576584208742801,196,66,-2201,-615,19.6,1667.5,0,1,0
39,1,4,2,6,1,1,0,0,0.3985243055555556,7.4,0.7039986445272789,215,60,610,1156,21.5,1580.3,1,0,1
15,2,4,8,5,0,0,0,0,0.3769097222222222,6.8,0.5510843781768892,220,44,-3974,-2785,22.0,1555.4,1,0,0
14,3,7,7,7,0,0,0,0,0.5440104166666666,7.0,0.6513046424940699,224,62,-118,-299,22.4,1747.9,0,1,1
36,3,6,5,6,0,0,0,0,0.37569444444444455,6.8,0.6188580142324637,164,58,-955,-748,16.4,1554.0,0,1,1
16,4,8,5,4,2,1,1,0,0.47881944444444446,7.2,0.7499152829549306,216,71,686,893,21.6,1672.8,1,0,1
40,4,5,3,10,1,0,1,0,0.47829861111111116,7.0,0.6324127414435784,216,51,1086,637,21.6,1672.2,0,1,0
15,2,7,11,5,1,1,0,0,0.4722222222222223,7.2,0.6820569298542868,221,52,-2411,-875,22.1,1665.2,1,0,0
15,4,2,11,2,1,1,0,0,0.20954861111111112,6.6,0.44730599796679094,179,44,-5337,-3334,17.9,1362.6,1,0,0
16,0,5,9,3,1,0,1,1,0.44609374999999996,6.6,0.49898339545916637,203,44,-2040,-725,20.3,1635.1,1,0,0
38,2,9,3,12,1,1,0,0,0.5572048611111111,6.6,0.5451541850220264,195,48,2139,-868,19.5,1763.1,0,1,1
25,2,9,5,11,0,0,0,0,0.5348090277777777,6.8,0.6252965096577431,221,53,1231,888,22.1,1737.3,1,0,1
17,3,4,6,1,1,1,0,0,0.32699652777777777,6.8,0.5826838359878007,230,44,-1947,-1677,23.0,1497.9,0,1,0
15,2,3,4,1,1,1,0,0,0.31701388888888893,6.6,0.5936970518468315,226,48,-653,556,22.6,1486.4,1,0,1
15,3,9,7,7,0,0,0,0,0.5960069444444445,7.2,0.7599118942731279,232,50,1149,1888,23.2,1807.8,1,0,0
17,18,6,3,7,0,0,0,0,0.4160590277777778,6.8,0.6158082006099627,204,34,911,870,20.4,1600.5,0,1,1
39,2,10,5,11,0,0,0,1,0.7069444444444444,6.8,0.6155540494747543,210,47,4752,2451,21.0,1935.6,0,1,1
21,2,0,1,0,1,1,0,0,0.32638888888888884,7.2,0.6590986106404609,251,71,-296,-440,25.1,1497.2,1,0,0
19,4,4,6,1,1,1,0,0,0.3421875000000001,6.8,0.5938664859369706,241,32,-1163,539,24.1,1515.4,0,1,0
60,9,6,3,6,1,1,0,0,0.5109375,7.2,0.7430532023043036,259,56,1672,470,25.9,1709.8,0,1,1
38,4,4,0,4,0,0,0,0,0.46371527777777777,7.0,0.7844798373432734,249,60,2502,3183,24.9,1655.4,0,1,1
14,1,7,6,4,1,1,0,0,0.5199652777777779,7.0,0.6653676719756015,245,49,1833,917,24.5,1720.2,0,1,0
17,2,6,9,13,1,1,0,0,0.452951388888889,7.2,0.6483395459166384,198,60,-531,881,19.8,1643.0,1,0,1
16,2,1,8,2,0,0,0,0,0.28255208333333326,7.0,0.6041172483903762,226,58,-3710,-2326,22.6,1446.7,1,0,0
28,6,7,9,6,2,1,1,0,0.47239583333333335,6.8,0.5439681463910538,227,30,-675,-691,22.7,1665.4,0,1,0
15,4,7,13,3,0,0,0,0,0.44843750000000004,6.8,0.48847848187055243,195,40,-2783,-2368,19.5,1637.8,1,0,0
13,3,6,3,7,1,1,0,0,0.4671875000000001,7.0,0.6543544561165707,216,61,1945,2496,21.6,1659.4,0,1,1
49,1,2,2,2,2,1,1,0,0.3447916666666666,7.2,0.7191629955947137,233,67,-183,231,23.3,1518.4,0,1,0
16,3,5,4,5,0,0,0,0,0.35217013888888893,6.8,0.6401219925449001,201,51,-960,-813,20.1,1526.9,1,0,1
16,1,6,6,5,0,0,0,0,0.4214409722222223,6.8,0.683751270755676,213,60,-1191,311,21.3,1606.7,1,0,1
19,2,1,13,2,1,0,1,0,0.21831597222222232,6.2,0.3930023720772621,201,48,-8450,-6098,20.1,1372.7,1,0,0
19,4,8,9,8,1,1,0,0,0.6160590277777778,7.2,0.7518637749915283,249,64,305,-685,24.9,1830.9,0,1,1
19,6,3,15,1,0,0,0,0,0.2489583333333334,6.2,0.4280752287360218,197,46,-6487,-4018,19.7,1408.0,1,0,0
16,5,8,7,6,1,1,0,0,0.57734375,7.2,0.7203490342256863,229,59,1213,1099,22.9,1786.3,0,1,1
56,3,6,2,7,2,1,1,1,0.6224826388888889,7.4,0.7909183327685531,225,71,3673,2499,22.5,1838.3,0,1,1
20,4,7,3,10,1,1,0,0,0.5502604166666667,7.2,0.6975601491019993,233,50,2109,1475,23.3,1755.1,0,1,1
15,1,7,10,8,1,1,0,0,0.5635416666666666,7.0,0.7256862080650627,207,70,-1219,-1356,20.7,1770.4,0,1,1
18,3,8,3,5,1,1,0,0,0.47534722222222214,7.0,0.6535920027109455,224,60,1905,2223,22.4,1668.8,1,0,1
50,0,7,12,11,1,1,0,0,0.4072916666666666,6.4,0.4471365638766519,188,34,-2170,-1207,18.8,1590.4,0,1,0
30,2,7,9,5,1,0,1,0,0.507986111111111,7.2,0.7813453066757031,197,68,-620,-146,19.7,1706.4,0,1,0
16,1,8,5,10,2,1,1,0,0.5413194444444445,7.2,0.6831582514401898,213,48,1972,1621,21.3,1744.8,0,1,1
51,6,5,8,9,0,0,0,0,0.42361111111111116,7.0,0.6186885801423246,239,41,-1530,-2220,23.9,1609.2,1,0,1
14,0,4,6,4,1,0,1,0,0.3480902777777777,6.8,0.6176719756014911,194,52,-1163,1176,19.4,1522.2,1,0,0
17,3,8,3,9,1,1,0,0,0.5062500000000001,6.6,0.6126736699423924,212,49,2619,1506,21.2,1704.4,0,1,1
19,2,5,6,8,0,0,0,0,0.3700520833333334,6.8,0.581836665537106,207,36,-584,-1023,20.7,1547.5,1,0,0
13,2,3,9,4,1,1,0,0,0.3915798611111112,6.8,0.6249576414774652,226,56,-2910,-856,22.6,1572.3,1,0,0
20,1,6,3,9,1,1,0,0,0.4840277777777777,7.2,0.7186546933242969,220,64,1057,1798,22.0,1678.8,0,1,1
19,2,8,7,9,1,1,0,0,0.5389756944444444,6.8,0.6112334801762115,222,56,50,-563,22.2,1742.1,1,0,0
18,2,12,5,11,2,1,1,0,0.5644965277777778,7.0,0.56209759403592,165,52,2084,2025,16.5,1771.5,1,0,1
17,6,7,8,12,0,0,0,0,0.4560763888888888,7.0,0.5885293120975942,212,32,-469,-1328,21.2,1646.6,0,1,0
15,4,7,7,5,1,1,0,0,0.4965277777777779,7.2,0.7134022365299898,232,52,293,818,23.2,1693.2,0,1,0
15,3,3,7,1,1,1,0,0,0.3901909722222223,7.0,0.5882751609623856,218,61,-1031,-1909,21.8,1570.7,0,1,0
19,7,4,3,4,2,1,1,0,0.4282118055555555,7.4,0.7489833954591664,236,64,726,1168,23.6,1614.5,1,0,1
17,8,8,4,10,0,0,0,0,0.5252604166666668,7.4,0.7167062012876991,242,61,2511,2094,24.2,1726.3,0,1,0
34,2,4,6,5,1,0,1,0,0.41727430555555567,7.2,0.7560996272450017,235,58,-489,1163,23.5,1601.9,1,0,1
20,4,10,6,9,1,1,0,0,0.5495659722222221,6.8,0.6247882073873264,221,52,999,955,22.1,1754.3,0,1,1
27,6,5,4,3,1,1,0,0,0.49921875000000004,7.2,0.7177228058285327,266,50,1366,242,26.6,1696.3,0,1,0
18,0,3,8,2,0,0,0,0,0.3343750000000001,7.0,0.6067434767875296,226,44,-2958,-983,22.6,1506.4,1,0,1
16,3,10,5,12,0,0,0,0,0.6594618055555557,7.2,0.7706709589969502,244,40,3095,2200,24.4,1880.9,1,0,1
17,5,5,7,5,1,1,0,0,0.3730902777777778,6.4,0.5127075567604201,199,44,-709,-1449,19.9,1551.0,0,1,1
15,1,8,9,8,0,0,0,0,0.5454861111111111,6.8,0.5870044052863436,205,44,540,-238,20.5,1749.6,0,1,1
19,4,2,11,3,0,0,0,0,0.2627604166666666,6.8,0.5381226702812606,215,59,-5041,-3996,21.5,1423.9,1,0,0
17,12,8,10,8,1,0,1,0,0.5741319444444444,7.0,0.5944595052524569,211,48,-1714,-1487,21.1,1782.6,0,1,0
14,3,5,5,5,1,1,0,0,0.4921875,7.2,0.7305150796340224,226,68,844,-139,22.6,1688.2,0,1,0
13,0,2,5,3,0,0,0,0,0.31640625,7.0,0.6758725855642155,217,72,-1737,-1565,21.7,1485.7,1,0,0
16,3,6,4,6,1,1,0,0,0.4096354166666667,6.8,0.5942053541172484,221,40,-109,-66,22.1,1593.1,0,1,0
55,3,7,7,6,1,0,1,0,0.38055555555555554,6.6,0.5243137919349373,180,51,-686,89,18.0,1559.6,1,0,0
20,7,6,4,5,2,1,1,0,0.507986111111111,6.8,0.592680447305998,216,52,1537,-93,21.6,1706.4,0,1,1
14,3,9,7,10,1,1,0,0,0.5651909722222221,7.2,0.7142494069806845,223,64,1790,1980,22.3,1772.3,0,1,1
12,4,6,6,8,0,0,0,0,0.4178819444444444,7.0,0.5743815655709928,208,32,-1044,-662,20.8,1602.6,0,1,1
14,1,4,3,5,1,1,0,0,0.4491319444444444,7.0,0.6523212470349035,226,60,1302,-1008,22.6,1638.6,0,1,1
16,2,4,8,2,1,1,0,0,0.32647569444444446,6.6,0.5713317519484921,194,64,-1627,-1723,19.4,1497.3,0,1,1
17,0,8,6,15,0,0,0,0,0.6068576388888889,7.2,0.6910369366316503,219,48,2221,365,21.9,1820.3,0,1,0
17,1,5,5,5,1,0,1,2,0.6091145833333333,7.2,0.6898508980006778,205,60,1874,1002,20.5,1822.9,0,1,0
17,6,10,6,9,1,1,0,0,0.5532118055555555,7.0,0.7151812944764487,214,40,545,1102,21.4,1758.5,1,0,0
19,1,2,6,2,1,0,1,0,0.26927083333333335,6.8,0.5788715689596747,232,52,-2423,-295,23.2,1431.4,1,0,0
19,1,13,7,20,0,0,0,0,0.6839409722222223,7.6,0.7907488986784142,217,24,2001,1137,21.7,1909.1,0,1,1
16,1,15,5,10,1,1,0,0,0.9273437500000001,7.4,0.8854625550660794,279,58,7206,6046,27.9,2189.5,1,0,1
16,3,6,7,2,0,0,0,0,0.38446180555555554,7.2,0.693493730938665,214,64,-494,1338,21.4,1564.1,1,0,0
47,1,5,6,6,1,1,0,0,0.4159722222222222,6.8,0.5508302270416808,222,40,-496,-1530,22.2,1600.4,0,1,1
18,1,7,6,8,2,1,1,0,0.48072916666666665,7.4,0.7185699762792274,202,60,-568,205,20.2,1675.0,1,0,1
20,3,2,9,2,1,1,0,0,0.3095486111111112,6.4,0.5288885123686887,228,50,-3424,-1624,22.8,1477.8,1,0,0
17,4,5,5,6,0,0,0,0,0.472829861111111,6.8,0.6913758048119282,258,60,-549,-429,25.8,1665.9,0,1,1
46,2,2,5,1,1,0,1,0,0.327951388888889,7.0,0.6696035242290749,224,68,-1506,169,22.4,1499.0,0,1,1
14,4,5,10,6,0,0,0,0,0.3359375,6.6,0.4959335818366656,206,25,-2833,-3175,20.6,1508.2,1,0,0
15,2,8,10,11,1,1,0,0,0.601736111111111,6.6,0.5833615723483566,207,65,-773,-1125,20.7,1814.4,0,1,1
15,4,12,8,7,0,0,0,0,0.6439236111111111,7.2,0.7753303964757711,204,55,2146,3245,20.4,1863.0,0,1,1
18,2,7,13,8,0,0,0,0,0.5026909722222221,6.6,0.554303625889529,212,32,-2399,-1719,21.2,1700.3,1,0,1
20,4,1,4,1,0,0,0,0,0.36493055555555554,7.0,0.6921382582175534,265,68,-453,-76,26.5,1541.6,1,0,1
16,5,2,6,3,0,0,0,0,0.31189236111111107,7.2,0.667062012876991,242,53,-2533,-1568,24.2,1480.5,1,0,0
16,4,1,12,0,0,0,0,0,0.22222222222222232,6.6,0.47145035581158934,224,41,-5077,-3251,22.4,1377.2,1,0,0
16,3,11,6,12,1,1,0,0,0.7584201388888889,7.4,0.8382751609623856,237,56,4699,4580,23.7,1994.9,0,1,1
35,1,7,4,8,2,1,1,0,0.5346354166666667,7.4,0.7427143341240258,214,72,2161,3222,21.4,1737.1,0,1,1
35,1,8,8,14,0,0,0,0,0.5447048611111112,7.0,0.618010843781769,222,32,795,117,22.2,1748.7,0,1,0
15,4,4,4,7,0,0,0,0,0.3935763888888888,7.0,0.6973059979667909,238,65,-875,391,23.8,1574.6,1,0,0
36,3,6,3,7,0,0,0,0,0.5244791666666666,7.0,0.7290748898678415,237,57,1556,887,23.7,1725.4,0,1,1
17,3,10,2,14,1,1,0,0,0.6423611111111112,7.0,0.6960352422907489,232,43,4019,2008,23.2,1861.2,0,1,1
24,3,8,7,11,1,1,0,0,0.530295138888889,6.8,0.6414774652660115,229,43,609,1114,22.9,1732.1,1,0,0
16,4,10,6,8,2,1,1,0,0.6750868055555557,7.4,0.8037106065740428,237,56,2152,2041,23.7,1898.9,0,1,1
14,3,5,5,4,0,0,0,0,0.5044270833333333,7.0,0.7150118603863097,259,58,1509,358,25.9,1702.3,0,1,1
17,2,8,8,10,1,1,0,0,0.5496527777777778,6.8,0.6551169095221959,220,60,308,-1739,22.0,1754.4,1,0,0
17,1,14,7,19,1,1,0,0,0.8216145833333333,7.4,0.8708065062690614,237,80,4473,3040,23.7,2067.7,0,1,1
16,2,6,9,6,0,0,0,0,0.3662326388888888,6.6,0.5389698407319553,200,54,-2991,-1357,20.0,1543.1,1,0,0
42,3,8,5,8,0,0,0,0,0.5694444444444444,7.4,0.8007455099966113,239,62,2416,3217,23.9,1777.2,0,1,1
15,2,4,2,3,1,1,0,0,0.3270833333333334,6.8,0.5831074212131481,213,44,132,-119,21.3,1498.0,1,0,1
21,5,4,4,6,0,0,0,0,0.38064236111111116,6.8,0.6171636733310742,239,54,-91,-591,23.9,1559.7,0,1,0
15,4,4,4,7,1,0,1,0,0.3954861111111112,7.0,0.5890376143680108,243,47,842,-2032,24.3,1576.8,1,0,0
17,5,14,7,16,0,0,0,0,0.6319444444444444,6.6,0.595391392748221,173,52,2302,997,17.3,1849.2,0,1,1
56,2,2,6,1,0,0,0,0,0.2294270833333334,6.8,0.5566757031514741,200,56,-2463,-1390,20.0,1385.5,1,0,0
16,4,11,6,6,2,1,1,0,0.7315972222222222,7.4,0.86623178583531,262,72,4264,3932,26.2,1964.0,0,1,1
45,2,10,1,22,1,1,0,0,0.6019097222222223,7.0,0.6005591324974585,193,46,3480,1368,19.3,1814.6,0,1,1
25,6,9,6,10,0,0,0,0,0.5465277777777777,7.0,0.6690105049135887,230,45,1207,-606,23.0,1750.8,0,1,0
22,2,11,4,7,2,1,1,0,0.7444444444444445,7.4,0.8242968485259236,249,66,4664,2707,24.9,1978.8,0,1,1
12,12,2,10,3,0,0,0,0,0.2544270833333333,6.8,0.5146560487970181,182,56,-4888,-3753,18.2,1414.3,1,0,0
30,5,9,11,7,1,1,0,0,0.5152777777777777,7.0,0.681040325313453,218,44,-1433,-508,21.8,1714.8,1,0,0
15,1,3,7,1,0,0,0,0,0.3662326388888888,6.6,0.5506607929515418,216,56,-1713,-1673,21.6,1543.1,0,1,1
14,1,10,9,13,0,0,0,0,0.6496527777777779,7.2,0.7167062012876991,230,52,328,-137,23.0,1869.6,0,1,1
39,4,2,6,1,0,0,0,0,0.25225694444444446,6.8,0.5379532361911218,210,50,-2726,-1990,21.0,1411.8,0,1,0
18,3,10,8,12,1,1,0,0,0.5332465277777778,6.8,0.6412233141308031,193,52,648,1422,19.3,1735.5,0,1,1
20,5,9,10,11,0,0,0,0,0.6026041666666666,7.0,0.7039139274822094,247,56,286,916,24.7,1815.4,0,1,0
34,12,2,13,0,1,0,1,0,0.3065104166666668,6.6,0.5525245679430703,230,52,-5300,-4813,23.0,1474.3,1,0,0
9,1,11,3,11,1,1,0,1,0.7356770833333333,7.2,0.7993900372755,195,57,4835,3655,19.5,1968.7,1,0,1
18,4,8,7,10,0,0,0,0,0.4932291666666666,6.8,0.6274991528295494,216,50,592,2438,21.6,1689.4,1,0,1
14,5,5,17,7,0,0,0,0,0.3794270833333333,5.8,0.2694002033209081,134,41,-7776,-6703,13.4,1558.3,1,0,0
14,5,6,8,5,0,0,0,0,0.4540798611111112,7.0,0.625974246018299,225,40,-1909,-1099,22.5,1644.3,0,1,0
38,5,6,3,4,0,0,0,0,0.3228298611111111,6.8,0.5715859030837004,168,42,-1942,-450,16.8,1493.1,1,0,0
22,7,6,7,7,2,1,1,0,0.4966145833333333,7.2,0.6281768891901051,232,40,-16,-560,23.2,1693.3,0,1,1
13,8,8,5,6,1,1,0,0,0.5201388888888889,7.2,0.660199932226364,202,52,860,-949,20.2,1720.4,0,1,0
12,2,6,5,8,1,1,0,0,0.5524305555555555,7.2,0.7245848864791596,263,56,2308,1946,26.3,1757.6,0,1,1
18,3,7,8,4,0,0,0,0,0.4957465277777777,6.8,0.6157234835648934,238,48,460,1189,23.8,1692.3,0,1,0
20,2,4,7,3,1,0,1,0,0.437326388888889,6.6,0.5465943747882075,215,48,-799,-440,21.5,1625.0,0,1,0
42,2,2,4,1,0,0,0,0,0.3223090277777778,7.2,0.665282954930532,236,55,-886,-355,23.6,1492.5,1,0,0
12,0,9,1,7,0,0,0,0,0.5379340277777778,7.2,0.7799051169095222,231,39,3300,3318,23.1,1740.9,0,1,1
15,1,8,2,11,1,0,1,2,0.9046006944444445,7.4,0.8048119281599458,239,84,9341,6317,23.9,2163.3,0,1,1
17,1,3,10,3,0,0,0,0,0.2972222222222223,6.4,0.5205015249068113,211,52,-3851,-1574,21.1,1463.6,1,0,0
14,1,5,8,5,0,0,0,0,0.5030381944444444,7.2,0.6969671297865131,257,56,147,-21,25.7,1700.7,0,1,1
22,3,5,7,7,0,0,0,0,0.4243055555555555,6.8,0.6278380210098272,241,46,-1698,-1171,24.1,1610.0,1,0,0
15,3,6,6,5,1,1,0,0,0.48116319444444455,7.0,0.656387665198238,231,48,966,901,23.1,1675.5,0,1,1
13,2,7,13,6,0,0,0,0,0.42907986111111107,6.8,0.5854794984750932,201,45,-3454,-175,20.1,1615.5,0,1,1
56,5,6,5,8,1,1,0,0,0.5480902777777779,7.0,0.6414774652660115,246,56,2673,1867,24.6,1752.6,0,1,1
19,6,4,3,5,1,1,0,0,0.4026909722222223,7.0,0.64969501863775,257,56,482,349,25.7,1585.1,0,1,1
18,4,8,6,7,1,1,0,0,0.5328993055555555,7.2,0.6690105049135887,213,45,298,0,21.3,1735.1,1,0,0
107,3,9,11,9,0,0,0,0,0.5485243055555555,6.8,0.5783632666892579,210,30,224,765,21.0,1753.1,1,0,0
15,4,9,3,17,1,1,0,0,0.46458333333333335,6.4,0.467214503558116,185,55,1683,377,18.5,1656.4,1,0,1
36,1,4,9,5,0,0,0,0,0.3647569444444445,7.0,0.59556082683836,180,61,-2514,-2924,18.0,1541.4,0,1,0
41,2,3,3,6,1,0,1,0,0.3110243055555555,7.0,0.5688749576414774,218,52,-81,-450,21.8,1479.5,0,1,1
20,4,2,3,1,0,0,0,0,0.3232638888888888,7.0,0.6608776685869197,230,57,-420,-521,23.0,1493.6,0,1,0
15,1,7,7,3,0,0,0,0,0.527517361111111,7.0,0.6355472721111487,210,47,1167,-259,21.0,1728.9,0,1,0
16,1,4,4,2,1,1,0,0,0.37439236111111107,6.8,0.6239410369366317,230,56,99,-151,23.0,1552.5,0,1,0
15,1,7,7,2,0,0,0,0,0.4209201388888888,6.8,0.5803964757709251,210,48,-387,-1781,21.0,1606.1,1,0,0
12,2,5,2,3,0,0,0,0,0.4053819444444444,6.8,0.6219078278549645,223,43,1700,1053,22.3,1588.2,0,1,1
35,1,7,4,7,1,1,0,0,0.47734374999999996,7.4,0.750338868180278,214,48,820,298,21.4,1671.1,0,1,0
13,5,13,5,19,1,1,0,1,0.7457465277777777,7.2,0.6280074550999662,196,47,3945,1758,19.6,1980.3,0,1,0
18,4,8,4,9,1,1,0,0,0.60546875,7.0,0.633937648254829,259,40,3238,1130,25.9,1818.7,0,1,1
33,2,6,2,8,0,0,0,0,0.4927083333333333,7.2,0.7571162317858354,249,60,2511,2347,24.9,1688.8,1,0,1
46,4,3,5,2,0,0,0,0,0.2865451388888889,7.0,0.579803456455439,183,54,-1433,-1278,18.3,1451.3,1,0,1
15,4,6,2,13,0,0,0,0,0.46953124999999996,7.2,0.7227211114876314,222,56,1037,1057,22.2,1662.1,1,0,1
16,2,3,4,1,0,0,0,0,0.2815972222222223,6.6,0.5271941714672993,210,37,-1344,-1628,21.0,1445.6,0,1,0
15,1,6,6,8,0,0,0,0,0.4551215277777778,7.2,0.6629108776685869,220,55,245,-330,22.0,1645.5,0,1,1
16,3,4,13,3,0,0,0,0,0.2999131944444444,6.8,0.554473059979668,168,58,-5920,-2703,16.8,1466.7,1,0,0
19,2,5,3,4,0,0,0,0,0.34583333333333344,7.0,0.6008132836326668,220,40,-539,-774,22.0,1519.6,1,0,0
